case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept
redisservice2_memory_1625819320,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,228.0,41040.0,72.0,1728.0,3,3
webservice1_memory_1625820924,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,278.0,50040.0,72.0,1728.0,3,3
mobservice2_qr_expired_1625827086,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,114.0,20520.0,24.0,576.0,1,3
mobservice1_memory_1625827494,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,194.0,34920.0,72.0,1728.0,3,3
mobservice2_memory_1625831922,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,232.0,41760.0,72.0,1728.0,3,3
mobservice1_memory_1625832716,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,277.0,49860.0,72.0,1728.0,3,3
mobservice1_qr_expired_1625841247,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,69.0,12420.0,24.0,576.0,1,3
redisservice2_memory_1625845367,redisservice2,memory,cache,0.25,random_multibudget,3,0,1,1,0.6,292.0,52560.0,72.0,1728.0,3,3
dbservice1_memory_1625849028,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,194.0,34920.0,72.0,1728.0,3,3
logservice1_memory_1625855415,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,329.0,59220.0,72.0,1728.0,3,3
webservice2_memory_1625856842,webservice2,memory,web,0.25,random_multibudget,3,0,1,1,0.6,208.0,37440.0,72.0,1728.0,3,3
webservice1_memory_1625860918,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,200.0,36000.0,72.0,1728.0,3,3
dbservice1_memory_1625863841,dbservice1,memory,database,0.25,random_multibudget,3,0,1,1,0.6,213.0,38340.0,72.0,1728.0,3,3
dbservice1_memory_1625867158,dbservice1,memory,database,0.25,random_multibudget,1,1,1,1,1.0,233.0,41940.0,72.0,1728.0,3,3
dbservice1_memory_1625870624,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,231.0,41580.0,72.0,1728.0,3,3
mobservice2_qr_expired_1625871929,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,90.0,16200.0,24.0,576.0,1,3
logservice1_memory_1625874131,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,303.0,54540.0,72.0,1728.0,3,3
redisservice2_memory_1625874853,redisservice2,memory,cache,0.25,random_multibudget,1,1,1,1,1.0,311.0,55980.0,72.0,1728.0,3,3
logservice2_memory_1625880190,logservice2,memory,logging,0.25,random_multibudget,2,0,1,1,0.8,251.0,45180.0,72.0,1728.0,3,3
webservice1_memory_1625881257,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,352.0,63360.0,72.0,1728.0,3,3
redisservice2_memory_1625882839,redisservice2,memory,cache,0.25,random_multibudget,3,0,1,1,0.6,297.0,53460.0,72.0,1728.0,3,3
redisservice1_memory_1625882934,redisservice1,memory,cache,0.25,random_multibudget,1,1,1,1,1.0,222.0,39960.0,72.0,1728.0,3,3
mobservice1_qr_expired_1625890187,mobservice1,qr_expired,mobile,0.25,random_multibudget,2,0,1,1,0.8,107.0,19260.0,24.0,576.0,1,3
webservice1_file_move_1625890201,webservice1,file_move,web,0.25,random_multibudget,999,0,0,0,0.0,181.0,32580.0,72.0,1728.0,3,3
webservice2_memory_1625890558,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,403.0,72540.0,72.0,1728.0,3,3
logservice1_memory_1625894863,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,246.0,44280.0,72.0,1728.0,3,3
webservice2_memory_1625896703,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,229.0,41220.0,72.0,1728.0,3,3
mobservice2_memory_1625898199,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,255.0,45900.0,72.0,1728.0,3,3
mobservice1_memory_1625901292,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,237.0,42660.0,72.0,1728.0,3,3
webservice1_memory_1625903663,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,327.0,58860.0,72.0,1728.0,3,3
dbservice1_memory_1625909033,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,338.0,60840.0,72.0,1728.0,3,3
mobservice2_qr_expired_1625913424,mobservice2,qr_expired,mobile,0.25,random_multibudget,1,1,1,1,1.0,78.0,14040.0,24.0,576.0,1,3
dbservice1_memory_1625914032,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,354.0,63720.0,72.0,1728.0,3,3
logservice2_memory_1625924296,logservice2,memory,logging,0.25,random_multibudget,2,0,1,1,0.8,221.0,39780.0,72.0,1728.0,3,3
mobservice1_qr_expired_1625930412,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,89.0,16020.0,24.0,576.0,1,3
webservice1_file_move_1625933400,webservice1,file_move,web,0.25,random_multibudget,999,0,0,0,0.0,200.0,36000.0,72.0,1728.0,3,3
logservice1_memory_1625936756,logservice1,memory,logging,0.25,random_multibudget,2,0,1,1,0.8,192.0,34560.0,72.0,1728.0,3,3
mobservice1_memory_1625941772,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,230.0,41400.0,72.0,1728.0,3,3
redisservice1_memory_1625942635,redisservice1,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,267.0,48060.0,72.0,1728.0,3,3
dbservice2_memory_1625944726,dbservice2,memory,database,0.25,random_multibudget,1,1,1,1,1.0,259.0,46620.0,72.0,1728.0,3,3
logservice1_memory_1625950367,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,370.0,66600.0,72.0,1728.0,3,3
dbservice2_memory_1625953237,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,341.0,61380.0,72.0,1728.0,3,3
mobservice2_qr_expired_1625953921,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,76.0,13680.0,24.0,576.0,1,3
redisservice2_memory_1625954379,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,357.0,64260.0,72.0,1728.0,3,3
webservice1_memory_1625957279,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,268.0,48240.0,72.0,1728.0,3,3
mobservice1_memory_1625961631,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,412.0,74160.0,72.0,1728.0,3,3
dbservice1_memory_1625964302,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,359.0,64620.0,72.0,1728.0,3,3
logservice1_memory_1625967061,logservice1,memory,logging,0.25,random_multibudget,1,1,1,1,1.0,296.0,53280.0,72.0,1728.0,3,3
mobservice1_qr_expired_1625972156,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,86.0,15480.0,24.0,576.0,1,3
mobservice1_memory_1625977908,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,300.0,54000.0,72.0,1728.0,3,3
dbservice2_memory_1625981739,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,290.0,52200.0,72.0,1728.0,3,3
redisservice2_memory_1625985172,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,295.0,53100.0,72.0,1728.0,3,3
mobservice2_memory_1625987443,mobservice2,memory,mobile,0.25,random_multibudget,1,1,1,1,1.0,282.0,50760.0,72.0,1728.0,3,3
dbservice2_memory_1625988716,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,284.0,51120.0,72.0,1728.0,3,3
mobservice2_qr_expired_1625991677,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,85.0,15300.0,24.0,576.0,1,3
webservice1_memory_1625991808,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,308.0,55440.0,72.0,1728.0,3,3
webservice2_memory_1626003242,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,294.0,52920.0,72.0,1728.0,3,3
webservice2_memory_1626007446,webservice2,memory,web,0.25,random_multibudget,1,1,1,1,1.0,324.0,58320.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626008252,mobservice1,qr_expired,mobile,0.25,random_multibudget,3,0,1,1,0.6,107.0,19260.0,24.0,576.0,1,3
mobservice2_memory_1626009884,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,335.0,60300.0,72.0,1728.0,3,3
mobservice1_memory_1626011901,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,301.0,54180.0,72.0,1728.0,3,3
logservice2_memory_1626013929,logservice2,memory,logging,0.25,random_multibudget,2,0,1,1,0.8,447.0,80460.0,72.0,1728.0,3,3
redisservice1_memory_1626014952,redisservice1,memory,cache,0.25,random_multibudget,3,0,1,1,0.6,373.0,67140.0,72.0,1728.0,3,3
webservice2_memory_1626018521,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,436.0,78480.0,72.0,1728.0,3,3
logservice1_memory_1626018993,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,330.0,59400.0,72.0,1728.0,3,3
mobservice1_memory_1626023193,mobservice1,memory,mobile,0.25,random_multibudget,3,0,1,1,0.6,333.0,59940.0,72.0,1728.0,3,3
mobservice1_memory_1626027400,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,330.0,59400.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626027488,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,100.0,18000.0,24.0,576.0,1,3
mobservice2_memory_1626030275,mobservice2,memory,mobile,0.25,random_multibudget,3,0,1,1,0.6,327.0,58860.0,72.0,1728.0,3,3
webservice2_memory_1626030740,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,405.0,72900.0,72.0,1728.0,3,3
dbservice1_memory_1626032238,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,411.0,73980.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626040718,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,194.0,34920.0,24.0,576.0,1,3
logservice1_memory_1626043063,logservice1,memory,logging,0.25,random_multibudget,3,0,1,1,0.6,414.0,74520.0,72.0,1728.0,3,3
dbservice2_memory_1626043439,dbservice2,memory,database,0.25,random_multibudget,3,0,1,1,0.6,308.0,55440.0,72.0,1728.0,3,3
redisservice2_memory_1626048164,redisservice2,memory,cache,0.25,random_multibudget,1,1,1,1,1.0,532.0,95760.0,72.0,1728.0,3,3
logservice2_memory_1626050387,logservice2,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,385.0,69300.0,72.0,1728.0,3,3
webservice2_memory_1626052978,webservice2,memory,web,0.25,random_multibudget,2,0,1,1,0.8,333.0,59940.0,72.0,1728.0,3,3
dbservice2_memory_1626053581,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,321.0,57780.0,72.0,1728.0,3,3
mobservice1_memory_1626054650,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,320.0,57600.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626055588,mobservice2,qr_expired,mobile,0.25,random_multibudget,3,0,1,1,0.6,100.0,18000.0,24.0,576.0,1,3
mobservice2_memory_1626061939,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,220.0,39600.0,72.0,1728.0,3,3
dbservice2_memory_1626066255,dbservice2,memory,database,0.25,random_multibudget,1,1,1,1,1.0,185.0,33300.0,72.0,1728.0,3,3
logservice1_memory_1626069816,logservice1,memory,logging,0.25,random_multibudget,3,0,1,1,0.6,216.0,38880.0,72.0,1728.0,3,3
redisservice2_memory_1626074288,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,213.0,38340.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626075193,mobservice1,qr_expired,mobile,0.25,random_multibudget,1,1,1,1,1.0,64.0,11520.0,24.0,576.0,1,3
logservice1_memory_1626079498,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,282.0,50760.0,72.0,1728.0,3,3
webservice1_memory_1626079674,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,324.0,58320.0,72.0,1728.0,3,3
logservice1_memory_1626086075,logservice1,memory,logging,0.25,random_multibudget,3,0,1,1,0.6,90.0,16200.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626092428,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,57.0,10260.0,24.0,576.0,1,3
dbservice2_memory_1626095808,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,281.0,50580.0,72.0,1728.0,3,3
redisservice2_memory_1626096553,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,93.0,16740.0,72.0,1728.0,3,3
webservice2_memory_1626097343,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,174.0,31320.0,72.0,1728.0,3,3
logservice2_memory_1626098044,logservice2,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,288.0,51840.0,72.0,1728.0,3,3
logservice1_memory_1626102559,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,240.0,43200.0,72.0,1728.0,3,3
webservice2_memory_1626104516,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,257.0,46260.0,72.0,1728.0,3,3
logservice1_memory_1626106208,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,291.0,52380.0,72.0,1728.0,3,3
logservice2_memory_1626109759,logservice2,memory,logging,0.25,random_multibudget,3,0,1,1,0.6,273.0,49140.0,72.0,1728.0,3,3
webservice1_memory_1626111467,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,160.0,28800.0,72.0,1728.0,3,3
dbservice1_memory_1626113371,dbservice1,memory,database,0.25,random_multibudget,3,0,1,1,0.6,355.0,63900.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626114894,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,81.0,14580.0,24.0,576.0,1,3
mobservice1_memory_1626117202,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,343.0,61740.0,72.0,1728.0,3,3
logservice1_memory_1626125407,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,389.0,70020.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626126195,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,87.0,15660.0,24.0,576.0,1,3
dbservice2_memory_1626127184,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,278.0,50040.0,72.0,1728.0,3,3
redisservice2_memory_1626127643,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,193.0,34740.0,72.0,1728.0,3,3
mobservice2_memory_1626128366,mobservice2,memory,mobile,0.25,random_multibudget,1,1,1,1,1.0,286.0,51480.0,72.0,1728.0,3,3
mobservice1_memory_1626128984,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,264.0,47520.0,72.0,1728.0,3,3
dbservice2_memory_1626130474,dbservice2,memory,database,0.25,random_multibudget,1,1,1,1,1.0,200.0,36000.0,72.0,1728.0,3,3
redisservice1_memory_1626130579,redisservice1,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,188.0,33840.0,72.0,1728.0,3,3
redisservice2_memory_1626131951,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,203.0,36540.0,72.0,1728.0,3,3
mobservice2_memory_1626132020,mobservice2,memory,mobile,0.25,random_multibudget,2,0,1,1,0.8,225.0,40500.0,72.0,1728.0,3,3
logservice1_memory_1626139037,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,420.0,75600.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626148468,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,120.0,21600.0,24.0,576.0,1,3
webservice1_file_move_1626149400,webservice1,file_move,web,0.25,random_multibudget,999,0,0,0,0.0,249.0,44820.0,72.0,1728.0,3,3
dbservice2_memory_1626157165,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,300.0,54000.0,72.0,1728.0,3,3
mobservice2_memory_1626157765,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,214.0,38520.0,72.0,1728.0,3,3
mobservice1_memory_1626159110,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,319.0,57420.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626159261,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,83.0,14940.0,24.0,576.0,1,3
webservice2_file_move_1626163800,webservice2,file_move,web,0.25,random_multibudget,1,1,1,1,1.0,307.0,55260.0,72.0,1728.0,3,3
mobservice1_memory_1626168632,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,296.0,53280.0,72.0,1728.0,3,3
redisservice1_memory_1626172859,redisservice1,memory,cache,0.25,random_multibudget,3,0,1,1,0.6,270.0,48600.0,72.0,1728.0,3,3
redisservice1_memory_1626177452,redisservice1,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,321.0,57780.0,72.0,1728.0,3,3
redisservice2_memory_1626178417,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,321.0,57780.0,72.0,1728.0,3,3
dbservice1_memory_1626178789,dbservice1,memory,database,0.25,random_multibudget,1,1,1,1,1.0,282.0,50760.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626179787,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,79.0,14220.0,24.0,576.0,1,3
logservice1_memory_1626180388,logservice1,memory,logging,0.25,random_multibudget,3,0,1,1,0.6,202.0,36360.0,72.0,1728.0,3,3
redisservice1_memory_1626185810,redisservice1,memory,cache,0.25,random_multibudget,2,0,1,1,0.8,196.0,35280.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626191632,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,128.0,23040.0,24.0,576.0,1,3
dbservice1_memory_1626195234,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,283.0,50940.0,72.0,1728.0,3,3
webservice1_memory_1626198054,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,189.0,34020.0,72.0,1728.0,3,3
mobservice2_memory_1626198509,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,267.0,48060.0,72.0,1728.0,3,3
mobservice2_memory_1626201727,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,106.0,19080.0,72.0,1728.0,3,3
webservice2_memory_1626204647,webservice2,memory,web,0.25,random_multibudget,2,0,1,1,0.8,266.0,47880.0,72.0,1728.0,3,3
logservice1_memory_1626208343,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,174.0,31320.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626214192,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,91.0,16380.0,24.0,576.0,1,3
logservice1_memory_1626218997,logservice1,memory,logging,0.25,random_multibudget,3,0,1,1,0.6,216.0,38880.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626223304,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,106.0,19080.0,24.0,576.0,1,3
webservice1_memory_1626236265,webservice1,memory,web,0.25,random_multibudget,2,0,1,1,0.8,317.0,57060.0,72.0,1728.0,3,3
mobservice2_memory_1626240489,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,211.0,37980.0,72.0,1728.0,3,3
mobservice1_memory_1626242718,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,191.0,34380.0,72.0,1728.0,3,3
dbservice2_memory_1626243122,dbservice2,memory,database,0.25,random_multibudget,3,0,1,1,0.6,420.0,75600.0,72.0,1728.0,3,3
redisservice2_memory_1626247718,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,304.0,54720.0,72.0,1728.0,3,3
logservice2_memory_1626248439,logservice2,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,290.0,52200.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626250092,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,64.0,11520.0,24.0,576.0,1,3
mobservice1_qr_expired_1626255336,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,49.0,8820.0,24.0,576.0,1,3
logservice2_memory_1626258183,logservice2,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,307.0,55260.0,72.0,1728.0,3,3
webservice1_memory_1626258904,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,258.0,46440.0,72.0,1728.0,3,3
webservice2_file_move_1626264600,webservice2,file_move,web,0.25,random_multibudget,2,0,1,1,0.8,330.0,59400.0,72.0,1728.0,3,3
webservice1_file_move_1626264600,webservice1,file_move,web,0.25,random_multibudget,999,0,0,0,0.0,0.0,0.0,72.0,1728.0,3,3
dbservice1_memory_1626266259,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,407.0,73260.0,72.0,1728.0,3,3
webservice2_memory_1626267308,webservice2,memory,web,0.25,random_multibudget,3,0,1,1,0.6,311.0,55980.0,72.0,1728.0,3,3
redisservice1_memory_1626275221,redisservice1,memory,cache,0.25,random_multibudget,1,1,1,1,1.0,410.0,73800.0,72.0,1728.0,3,3
redisservice1_memory_1626278567,redisservice1,memory,cache,0.25,random_multibudget,2,0,1,1,0.8,220.0,39600.0,72.0,1728.0,3,3
mobservice1_memory_1626282681,mobservice1,memory,mobile,0.25,random_multibudget,2,0,1,1,0.8,314.0,56520.0,72.0,1728.0,3,3
webservice2_memory_1626284568,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,391.0,70380.0,72.0,1728.0,3,3
mobservice2_qr_expired_1626285754,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,63.0,11340.0,24.0,576.0,1,3
mobservice2_memory_1626286299,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,409.0,73620.0,72.0,1728.0,3,3
webservice2_memory_1626288105,webservice2,memory,web,0.25,random_multibudget,2,0,1,1,0.8,313.0,56340.0,72.0,1728.0,3,3
mobservice2_memory_1626294885,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,391.0,70380.0,72.0,1728.0,3,3
mobservice1_qr_expired_1626296585,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,93.0,16740.0,24.0,576.0,1,3
dbservice2_memory_1626298216,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,308.0,55440.0,72.0,1728.0,3,3
mobservice1_memory_1626299070,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,487.0,87660.0,72.0,1728.0,3,3
dbservice1_memory_1626306060,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,399.0,71820.0,72.0,1728.0,3,3
redisservice2_memory_1626307296,redisservice2,memory,cache,0.25,random_multibudget,2,0,1,1,0.8,400.0,72000.0,72.0,1728.0,3,3
webservice2_memory_1626314797,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,214.0,38520.0,72.0,1728.0,3,3
dbservice2_memory_1626317541,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,199.0,35820.0,72.0,1728.0,3,3
redisservice2_memory_1626319731,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,216.0,38880.0,72.0,1728.0,3,3
