case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,full_trace_rows,full_trace_bytes,full_metric_samples,full_metric_bytes,full_minutes,full_services,combined_bytes_kept,full_combined_bytes,combined_reduction,trace_row_reduction,metric_sample_reduction,time_reduction,where_reduction
dbservice2_memory_1627699210,dbservice2,memory,database,0.25,random_multibudget,999,0,0,0,0.0,578.0,104040.0,72.0,1728.0,3,3,9831.0,1769580.0,880.0,21120.0,11,10,105768.0,1790700.0,0.9409348299547663,0.9412063879564643,0.9181818181818182,0.7272727272727273,0.7
logservice1_memory_1627700223,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,565.0,101700.0,72.0,1728.0,3,3,10351.0,1863180.0,880.0,21120.0,11,10,103428.0,1884300.0,0.9451106511701959,0.9454159018452324,0.9181818181818182,0.7272727272727273,0.7
mobservice1_memory_1627701774,mobservice1,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,437.0,78660.0,72.0,1728.0,3,3,9991.0,1798380.0,880.0,21120.0,11,10,80388.0,1819500.0,0.9558186314921682,0.956260634571114,0.9181818181818182,0.7272727272727273,0.7
dbservice1_memory_1627702626,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,342.0,61560.0,72.0,1728.0,3,3,9499.0,1709820.0,880.0,21120.0,11,10,63288.0,1730940.0,0.9634372075288572,0.9639962101273818,0.9181818181818182,0.7272727272727273,0.7
dbservice1_cpu_1627703827,dbservice1,cpu,database,0.25,random_multibudget,999,0,0,0,0.0,183.0,32940.0,24.0,576.0,1,3,894.0,160920.0,80.0,1920.0,1,10,33516.0,162840.0,0.7941783345615328,0.7953020134228188,0.7,0.0,0.7
webservice2_file_move_1627704600,webservice2,file_move,web,0.25,random_multibudget,999,0,0,0,0.0,440.0,79200.0,72.0,1728.0,3,3,9119.0,1641420.0,880.0,21120.0,11,10,80928.0,1662540.0,0.9513226749431593,0.9517490952955368,0.9181818181818182,0.7272727272727273,0.7
webservice1_memory_1627708025,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,405.0,72900.0,72.0,1728.0,3,3,10300.0,1854000.0,880.0,21120.0,11,10,74628.0,1875120.0,0.9602009471393831,0.9606796116504854,0.9181818181818182,0.7272727272727273,0.7
redisservice1_memory_1627713030,redisservice1,memory,cache,0.25,random_multibudget,2,0,1,1,0.8,578.0,104040.0,72.0,1728.0,3,3,10517.0,1893060.0,880.0,21120.0,11,10,105768.0,1914180.0,0.9447450083064288,0.9450413616050204,0.9181818181818182,0.7272727272727273,0.7
mobservice2_memory_1627713570,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,374.0,67320.0,72.0,1728.0,3,3,9997.0,1799460.0,880.0,21120.0,11,10,69048.0,1820580.0,0.9620736248887717,0.9625887766329899,0.9181818181818182,0.7272727272727273,0.7
mobservice1_qr_expired_1627716967,mobservice1,qr_expired,mobile,0.25,random_multibudget,3,0,1,1,0.6,124.0,22320.0,24.0,576.0,1,3,846.0,152280.0,80.0,1920.0,1,10,22896.0,154200.0,0.8515175097276264,0.8534278959810875,0.7,0.0,0.7
webservice2_memory_1627718583,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,434.0,78120.0,72.0,1728.0,3,3,9993.0,1798740.0,880.0,21120.0,11,10,79848.0,1819860.0,0.9561240974580463,0.9565695987191034,0.9181818181818182,0.7272727272727273,0.7
mobservice2_qr_expired_1627721066,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,191.0,34380.0,24.0,576.0,1,3,751.0,135180.0,80.0,1920.0,1,10,34956.0,137100.0,0.7450328227571116,0.7456724367509986,0.7,0.0,0.7
webservice1_cpu_1627724616,webservice1,cpu,web,0.25,random_multibudget,999,0,0,0,0.0,535.0,96300.0,72.0,1728.0,3,3,10108.0,1819440.0,880.0,21120.0,11,10,98028.0,1840560.0,0.9467401225713913,0.9470716264345074,0.9181818181818182,0.7272727272727273,0.7
webservice1_memory_1627724870,webservice1,memory,web,0.25,random_multibudget,3,0,1,1,0.6,384.0,69120.0,72.0,1728.0,3,3,9482.0,1706760.0,880.0,21120.0,11,10,70848.0,1727880.0,0.9589971525800403,0.9595022147226323,0.9181818181818182,0.7272727272727273,0.7
webservice2_memory_1627731038,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,418.0,75240.0,72.0,1728.0,3,3,9468.0,1704240.0,880.0,21120.0,11,10,76968.0,1725360.0,0.9553901794408124,0.9558512885509083,0.9181818181818182,0.7272727272727273,0.7
mobservice2_memory_1627731436,mobservice2,memory,mobile,0.25,random_multibudget,999,0,0,0,0.0,435.0,78300.0,72.0,1728.0,3,3,9674.0,1741320.0,880.0,21120.0,11,10,80028.0,1762440.0,0.9545924967658473,0.9550341120529253,0.9181818181818182,0.7272727272727273,0.7
mobservice1_memory_1627731923,mobservice1,memory,mobile,0.25,random_multibudget,2,0,1,1,0.8,388.0,69840.0,72.0,1728.0,3,3,9669.0,1740420.0,880.0,21120.0,11,10,71568.0,1761540.0,0.9593719132123029,0.9598717550935981,0.9181818181818182,0.7272727272727273,0.7
logservice1_memory_1627736494,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,393.0,70740.0,72.0,1728.0,3,3,9334.0,1680120.0,880.0,21120.0,11,10,72468.0,1701240.0,0.9574028355787543,0.9578958645811013,0.9181818181818182,0.7272727272727273,0.7
logservice2_memory_1627737420,logservice2,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,705.0,126900.0,72.0,1728.0,3,3,10104.0,1818720.0,880.0,21120.0,11,10,128628.0,1839840.0,0.9300873989042525,0.9302256532066508,0.9181818181818182,0.7272727272727273,0.7
mobservice1_qr_expired_1627738658,mobservice1,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,262.0,47160.0,24.0,576.0,1,3,1829.0,329220.0,160.0,3840.0,2,10,47736.0,333060.0,0.8566744730679157,0.8567523236741389,0.85,0.5,0.7
redisservice2_memory_1627738678,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,383.0,68940.0,72.0,1728.0,3,3,9435.0,1698300.0,880.0,21120.0,11,10,70668.0,1719420.0,0.9589000942178176,0.9594064652888182,0.9181818181818182,0.7272727272727273,0.7
mobservice2_qr_expired_1627741589,mobservice2,qr_expired,mobile,0.25,random_multibudget,999,0,0,0,0.0,172.0,30960.0,24.0,576.0,1,3,847.0,152460.0,80.0,1920.0,1,10,31536.0,154380.0,0.7957248348231636,0.7969303423848878,0.7,0.0,0.7
webservice2_memory_1627742508,webservice2,memory,web,0.25,random_multibudget,999,0,0,0,0.0,264.0,47520.0,72.0,1728.0,3,3,8496.0,1529280.0,880.0,21120.0,11,10,49248.0,1550400.0,0.9682352941176471,0.9689265536723164,0.9181818181818182,0.7272727272727273,0.7
redisservice2_memory_1627745580,redisservice2,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,438.0,78840.0,72.0,1728.0,3,3,10313.0,1856340.0,880.0,21120.0,11,10,80568.0,1877460.0,0.9570867022466524,0.9575293319111801,0.9181818181818182,0.7272727272727273,0.7
redisservice2_memory_1627748697,redisservice2,memory,cache,0.25,random_multibudget,2,0,1,1,0.8,567.0,102060.0,0.0,0.0,3,3,10534.0,1896120.0,0.0,0.0,11,10,102060.0,1896120.0,0.9461742927662806,0.9461742927662806,,0.7272727272727273,0.7
redisservice1_memory_1627749155,redisservice1,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,395.0,71100.0,0.0,0.0,3,3,9989.0,1798020.0,0.0,0.0,11,10,71100.0,1798020.0,0.9604565021523676,0.9604565021523676,,0.7272727272727273,0.7
webservice1_memory_1627750701,webservice1,memory,web,0.25,random_multibudget,999,0,0,0,0.0,387.0,69660.0,0.0,0.0,3,3,8639.0,1555020.0,0.0,0.0,11,10,69660.0,1555020.0,0.9552031485125593,0.9552031485125593,,0.7272727272727273,0.7
webservice2_memory_1627752181,webservice2,memory,web,0.25,random_multibudget,3,0,1,1,0.6,670.0,120600.0,0.0,0.0,3,3,9745.0,1754100.0,0.0,0.0,11,10,120600.0,1754100.0,0.9312467932272961,0.9312467932272961,,0.7272727272727273,0.7
redisservice1_memory_1627760867,redisservice1,memory,cache,0.25,random_multibudget,999,0,0,0,0.0,409.0,73620.0,0.0,0.0,3,3,9819.0,1767420.0,0.0,0.0,11,10,73620.0,1767420.0,0.9583460637539465,0.9583460637539465,,0.7272727272727273,0.7
mobservice2_cpu_1627761644,mobservice2,cpu,mobile,0.25,random_multibudget,2,0,1,1,0.8,118.0,21240.0,0.0,0.0,1,3,741.0,133380.0,0.0,0.0,1,10,21240.0,133380.0,0.8407557354925776,0.8407557354925776,,0.0,0.7
logservice1_memory_1627762043,logservice1,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,544.0,97920.0,0.0,0.0,3,3,10090.0,1816200.0,0.0,0.0,11,10,97920.0,1816200.0,0.9460852329038653,0.9460852329038653,,0.7272727272727273,0.7
logservice2_memory_1627769554,logservice2,memory,logging,0.25,random_multibudget,999,0,0,0,0.0,569.0,102420.0,0.0,0.0,3,3,9984.0,1797120.0,0.0,0.0,11,10,102420.0,1797120.0,0.9430088141025641,0.9430088141025641,,0.7272727272727273,0.7
dbservice1_memory_1627773523,dbservice1,memory,database,0.25,random_multibudget,999,0,0,0,0.0,432.0,77760.0,0.0,0.0,3,3,10123.0,1822140.0,0.0,0.0,11,10,77760.0,1822140.0,0.9573249036846785,0.9573249036846785,,0.7272727272727273,0.7
webservice2_memory_1625138212,webservice2,memory,web,0.5,random_multibudget,999,0,0,0,0.0,0.0,0.0,240.0,5760.0,6,5,0.0,0.0,880.0,21120.0,11,10,5760.0,21120.0,0.7272727272727273,,0.7272727272727273,0.4545454545454546,0.5
dbservice1_memory_1625140467,dbservice1,memory,database,0.5,random_multibudget,999,0,0,0,0.0,0.0,0.0,240.0,5760.0,6,5,0.0,0.0,880.0,21120.0,11,10,5760.0,21120.0,0.7272727272727273,,0.7272727272727273,0.4545454545454546,0.5
dbservice2_memory_1625144096,dbservice2,memory,database,0.5,random_multibudget,5,0,0,1,0.2,0.0,0.0,240.0,5760.0,6,5,0.0,0.0,880.0,21120.0,11,10,5760.0,21120.0,0.7272727272727273,,0.7272727272727273,0.4545454545454546,0.5
redisservice1_memory_1625145523,redisservice1,memory,cache,0.5,random_multibudget,3,0,1,1,0.6,0.0,0.0,240.0,5760.0,6,5,0.0,0.0,880.0,21120.0,11,10,5760.0,21120.0,0.7272727272727273,,0.7272727272727273,0.4545454545454546,0.5
mobservice1_qr_expired_1625151823,mobservice1,qr_expired,mobile,0.5,random_multibudget,2,0,1,1,0.8,361.0,64980.0,40.0,960.0,1,5,1391.0,250380.0,160.0,3840.0,2,10,65940.0,254220.0,0.7406183620486193,0.7404744787922358,0.75,0.5,0.5
mobservice2_qr_expired_1625152105,mobservice2,qr_expired,mobile,0.5,random_multibudget,999,0,0,0,0.0,295.0,53100.0,40.0,960.0,1,5,710.0,127800.0,80.0,1920.0,1,10,54060.0,129720.0,0.5832562442183165,0.5845070422535211,0.5,0.0,0.5
dbservice2_memory_1625152223,dbservice2,memory,database,0.5,random_multibudget,2,0,1,1,0.8,1660.0,298800.0,240.0,5760.0,6,5,8456.0,1522080.0,880.0,21120.0,11,10,304560.0,1543200.0,0.8026438569206843,0.8036896877956481,0.7272727272727273,0.4545454545454546,0.5
webservice2_memory_1625154530,webservice2,memory,web,0.5,random_multibudget,5,0,0,1,0.2,1440.0,259200.0,240.0,5760.0,6,5,7620.0,1371600.0,880.0,21120.0,11,10,264960.0,1392720.0,0.8097535757366879,0.8110236220472441,0.7272727272727273,0.4545454545454546,0.5
redisservice2_memory_1625155035,redisservice2,memory,cache,0.5,random_multibudget,3,0,1,1,0.6,1486.0,267480.0,240.0,5760.0,6,5,7794.0,1402920.0,880.0,21120.0,11,10,273240.0,1424040.0,0.8081233673211426,0.8093405183474467,0.7272727272727273,0.4545454545454546,0.5
redisservice1_memory_1625157279,redisservice1,memory,cache,0.5,random_multibudget,2,0,1,1,0.8,1577.0,283860.0,240.0,5760.0,6,5,8333.0,1499940.0,880.0,21120.0,11,10,289620.0,1521060.0,0.8095933099286025,0.8107524300972039,0.7272727272727273,0.4545454545454546,0.5
mobservice2_memory_1625157918,mobservice2,memory,mobile,0.5,random_multibudget,5,0,0,1,0.2,1632.0,293760.0,240.0,5760.0,6,5,8381.0,1508580.0,880.0,21120.0,11,10,299520.0,1529700.0,0.8041969013532065,0.8052738336713996,0.7272727272727273,0.4545454545454546,0.5
redisservice2_memory_1625165701,redisservice2,memory,cache,0.5,random_multibudget,3,0,1,1,0.6,1835.0,330300.0,240.0,5760.0,6,5,7902.0,1422360.0,880.0,21120.0,11,10,336060.0,1443480.0,0.7671876298944218,0.7677803087825867,0.7272727272727273,0.4545454545454546,0.5
mobservice2_memory_1625168598,mobservice2,memory,mobile,0.5,random_multibudget,1,1,1,1,1.0,1860.0,334800.0,240.0,5760.0,6,5,8374.0,1507320.0,880.0,21120.0,11,10,340560.0,1528440.0,0.7771845803564419,0.7778839264389779,0.7272727272727273,0.4545454545454546,0.5
logservice2_memory_1625172320,logservice2,memory,logging,0.5,random_multibudget,999,0,0,0,0.0,1332.0,239760.0,240.0,5760.0,6,5,9514.0,1712520.0,880.0,21120.0,11,10,245520.0,1733640.0,0.8583789021942272,0.8599957956695397,0.7272727272727273,0.4545454545454546,0.5
redisservice1_memory_1625174903,redisservice1,memory,cache,0.5,random_multibudget,999,0,0,0,0.0,1799.0,323820.0,240.0,5760.0,6,5,9274.0,1669320.0,880.0,21120.0,11,10,329580.0,1690440.0,0.8050330091573792,0.8060168212206168,0.7272727272727273,0.4545454545454546,0.5
redisservice2_memory_1625175011,redisservice2,memory,cache,0.5,random_multibudget,2,0,1,1,0.8,1676.0,301680.0,240.0,5760.0,6,5,9143.0,1645740.0,880.0,21120.0,11,10,307440.0,1666860.0,0.8155573953421403,0.8166903642130592,0.7272727272727273,0.4545454545454546,0.5
dbservice1_memory_1625178785,dbservice1,memory,database,0.5,random_multibudget,999,0,0,0,0.0,1879.0,338220.0,240.0,5760.0,6,5,8586.0,1545480.0,880.0,21120.0,11,10,343980.0,1566600.0,0.7804289544235925,0.7811553692056836,0.7272727272727273,0.4545454545454546,0.5
redisservice2_memory_1625179202,redisservice2,memory,cache,0.5,random_multibudget,3,0,1,1,0.6,1550.0,279000.0,240.0,5760.0,6,5,8039.0,1447020.0,880.0,21120.0,11,10,284760.0,1468140.0,0.8060402958845887,0.8071899489986316,0.7272727272727273,0.4545454545454546,0.5
mobservice2_qr_expired_1625179967,mobservice2,qr_expired,mobile,0.5,random_multibudget,2,0,1,1,0.8,297.0,53460.0,40.0,960.0,1,5,1410.0,253800.0,160.0,3840.0,2,10,54420.0,257640.0,0.7887750349324639,0.7893617021276595,0.75,0.5,0.5
mobservice1_qr_expired_1625182698,mobservice1,qr_expired,mobile,0.5,random_multibudget,5,0,0,1,0.2,336.0,60480.0,40.0,960.0,1,5,811.0,145980.0,80.0,1920.0,1,10,61440.0,147900.0,0.5845841784989858,0.5856966707768188,0.5,0.0,0.5
dbservice1_memory_1625188889,dbservice1,memory,database,0.5,random_multibudget,4,0,0,1,0.4,1675.0,301500.0,240.0,5760.0,6,5,8992.0,1618560.0,880.0,21120.0,11,10,307260.0,1639680.0,0.8126097775175645,0.8137233096085409,0.7272727272727273,0.4545454545454546,0.5
dbservice2_memory_1625193002,dbservice2,memory,database,0.5,random_multibudget,1,1,1,1,1.0,1636.0,294480.0,240.0,5760.0,6,5,8519.0,1533420.0,880.0,21120.0,11,10,300240.0,1554540.0,0.8068624802192288,0.8079586805963141,0.7272727272727273,0.4545454545454546,0.5
mobservice1_memory_1625197067,mobservice1,memory,mobile,0.5,random_multibudget,999,0,0,0,0.0,2457.0,442260.0,240.0,5760.0,6,5,8951.0,1611180.0,704.0,16896.0,11,10,448020.0,1628076.0,0.7248162862175966,0.7255055301083677,0.6590909090909092,0.4545454545454546,0.5
mobservice2_memory_1625200044,mobservice2,memory,mobile,0.5,random_multibudget,999,0,0,0,0.0,1830.0,329400.0,144.0,3456.0,6,5,9281.0,1670580.0,440.0,10560.0,11,10,332856.0,1681140.0,0.8020057817909276,0.8028229716625364,0.6727272727272727,0.4545454545454546,0.5
logservice2_memory_1625204004,logservice2,memory,logging,0.5,random_multibudget,1,1,1,1,1.0,1978.0,356040.0,96.0,2304.0,6,5,8906.0,1603080.0,440.0,10560.0,11,10,358344.0,1613640.0,0.7779281624154086,0.777902537615091,0.7818181818181819,0.4545454545454546,0.5
mobservice2_memory_1625205092,mobservice2,memory,mobile,0.5,random_multibudget,999,0,0,0,0.0,1617.0,291060.0,144.0,3456.0,6,5,8506.0,1531080.0,440.0,10560.0,11,10,294516.0,1541640.0,0.8089592901066397,0.8098988948977193,0.6727272727272727,0.4545454545454546,0.5
logservice1_memory_1625207751,logservice1,memory,logging,0.5,random_multibudget,999,0,0,0,0.0,1557.0,280260.0,192.0,4608.0,6,5,8400.0,1512000.0,440.0,10560.0,11,10,284868.0,1522560.0,0.8129019546027743,0.8146428571428571,0.5636363636363637,0.4545454545454546,0.5
mobservice1_qr_expired_1625210087,mobservice1,qr_expired,mobile,0.5,random_multibudget,999,0,0,0,0.0,320.0,57600.0,24.0,576.0,1,5,1504.0,270720.0,80.0,1920.0,2,10,58176.0,272640.0,0.7866197183098591,0.7872340425531915,0.7,0.5,0.5
mobservice2_qr_expired_1625210422,mobservice2,qr_expired,mobile,0.5,random_multibudget,2,0,1,1,0.8,257.0,46260.0,16.0,384.0,1,5,737.0,132660.0,40.0,960.0,1,10,46644.0,133620.0,0.6509205208801078,0.6512890094979646,0.6,0.0,0.5
webservice2_memory_1625212312,webservice2,memory,web,0.5,random_multibudget,4,0,0,1,0.4,1181.0,212580.0,144.0,3456.0,6,5,8531.0,1535580.0,440.0,10560.0,11,10,216036.0,1546140.0,0.8602739726027397,0.8615637088266322,0.6727272727272727,0.4545454545454546,0.5
logservice2_memory_1625221783,logservice2,memory,logging,0.5,random_multibudget,999,0,0,0,0.0,1851.0,333180.0,96.0,2304.0,6,5,7762.0,1397160.0,440.0,10560.0,11,10,335484.0,1407720.0,0.7616827209956525,0.7615305333676887,0.7818181818181819,0.4545454545454546,0.5
webservice1_memory_1625222072,webservice1,memory,web,0.5,random_multibudget,4,0,0,1,0.4,1722.0,309960.0,144.0,3456.0,6,5,7320.0,1317600.0,440.0,10560.0,11,10,313416.0,1328160.0,0.764022406938923,0.7647540983606558,0.6727272727272727,0.4545454545454546,0.5
mobservice1_memory_1625224444,mobservice1,memory,mobile,0.5,random_multibudget,5,0,0,1,0.2,906.0,163080.0,96.0,2304.0,6,5,7278.0,1310040.0,440.0,10560.0,11,10,165384.0,1320600.0,0.8747660154475239,0.875515251442704,0.7818181818181819,0.4545454545454546,0.5
dbservice1_memory_1625231603,dbservice1,memory,database,0.5,random_multibudget,999,0,0,0,0.0,1644.0,295920.0,96.0,2304.0,6,5,8463.0,1523340.0,440.0,10560.0,11,10,298224.0,1533900.0,0.8055779385879132,0.8057426444523219,0.7818181818181819,0.4545454545454546,0.5
mobservice1_memory_1625232540,mobservice1,memory,mobile,0.5,random_multibudget,3,0,1,1,0.6,1762.0,317160.0,96.0,2304.0,6,5,7957.0,1432260.0,440.0,10560.0,11,10,319464.0,1442820.0,0.7785836071027571,0.7785597587030288,0.7818181818181819,0.4545454545454546,0.5
logservice1_memory_1625234459,logservice1,memory,logging,0.5,random_multibudget,999,0,0,0,0.0,1526.0,274680.0,96.0,2304.0,6,5,7835.0,1410300.0,440.0,10560.0,11,10,276984.0,1420860.0,0.8050589079853047,0.8052329291640077,0.7818181818181819,0.4545454545454546,0.5
mobservice2_memory_1625235821,mobservice2,memory,mobile,0.5,random_multibudget,1,1,1,1,1.0,942.0,169560.0,96.0,2304.0,6,5,6400.0,1152000.0,440.0,10560.0,11,10,171864.0,1162560.0,0.8521676300578035,0.8528125,0.7818181818181819,0.4545454545454546,0.5
mobservice2_memory_1625240040,mobservice2,memory,mobile,0.5,random_multibudget,999,0,0,0,0.0,1365.0,245700.0,144.0,3456.0,6,5,7538.0,1356840.0,440.0,10560.0,11,10,249156.0,1367400.0,0.817788503729706,0.818917484743964,0.6727272727272727,0.4545454545454546,0.5
mobservice1_qr_expired_1625240727,mobservice1,qr_expired,mobile,0.5,random_multibudget,999,0,0,0,0.0,311.0,55980.0,16.0,384.0,1,5,611.0,109980.0,40.0,960.0,1,10,56364.0,110940.0,0.491941590048675,0.4909983633387889,0.6,0.0,0.5
mobservice2_qr_expired_1625242846,mobservice2,qr_expired,mobile,0.5,random_multibudget,1,1,1,1,1.0,201.0,36180.0,24.0,576.0,1,5,1200.0,216000.0,80.0,1920.0,2,10,36756.0,217920.0,0.8313325991189427,0.8325,0.7,0.5,0.5
dbservice1_memory_1625243441,dbservice1,memory,database,0.5,random_multibudget,999,0,0,0,0.0,2097.0,377460.0,96.0,2304.0,6,5,7541.0,1357380.0,440.0,10560.0,11,10,379764.0,1367940.0,0.7223825606386245,0.7219201697387614,0.7818181818181819,0.4545454545454546,0.5
mobservice1_memory_1625247576,mobservice1,memory,mobile,0.5,random_multibudget,999,0,0,0,0.0,1931.0,347580.0,144.0,3456.0,6,5,7570.0,1362600.0,440.0,10560.0,11,10,351036.0,1373160.0,0.7443589967665822,0.7449141347424042,0.6727272727272727,0.4545454545454546,0.5
redisservice2_memory_1625250114,redisservice2,memory,cache,0.5,random_multibudget,999,0,0,0,0.0,1532.0,275760.0,96.0,2304.0,6,5,7688.0,1383840.0,440.0,10560.0,11,10,278064.0,1394400.0,0.8005851979345955,0.8007284079084287,0.7818181818181819,0.4545454545454546,0.5
webservice1_file_move_1625256600,webservice1,file_move,web,0.5,random_multibudget,999,0,0,0,0.0,1425.0,256500.0,0.0,0.0,6,5,7414.0,1334520.0,0.0,0.0,11,10,256500.0,1334520.0,0.8077960615052603,0.8077960615052603,,0.4545454545454546,0.5
dbservice2_memory_1625257548,dbservice2,memory,database,0.5,random_multibudget,4,0,0,1,0.4,1750.0,315000.0,0.0,0.0,6,5,7678.0,1382040.0,0.0,0.0,11,10,315000.0,1382040.0,0.7720760614743423,0.7720760614743423,,0.4545454545454546,0.5
redisservice2_memory_1625264600,redisservice2,memory,cache,0.5,random_multibudget,3,0,1,1,0.6,2311.0,415980.0,0.0,0.0,6,5,8471.0,1524780.0,0.0,0.0,11,10,415980.0,1524780.0,0.727186872860347,0.727186872860347,,0.4545454545454546,0.5
dbservice2_memory_1625269953,dbservice2,memory,database,0.5,random_multibudget,5,0,0,1,0.2,1768.0,318240.0,0.0,0.0,6,5,8218.0,1479240.0,0.0,0.0,11,10,318240.0,1479240.0,0.7848624969578973,0.7848624969578973,,0.4545454545454546,0.5
mobservice1_qr_expired_1625271564,mobservice1,qr_expired,mobile,0.5,random_multibudget,999,0,0,0,0.0,295.0,53100.0,0.0,0.0,1,5,717.0,129060.0,0.0,0.0,1,10,53100.0,129060.0,0.5885634588563459,0.5885634588563459,,0.0,0.5
redisservice1_memory_1625272609,redisservice1,memory,cache,0.5,random_multibudget,999,0,0,0,0.0,1247.0,224460.0,0.0,0.0,6,5,8685.0,1563300.0,0.0,0.0,11,10,224460.0,1563300.0,0.8564191134139321,0.8564191134139321,,0.4545454545454546,0.5
mobservice2_qr_expired_1625275953,mobservice2,qr_expired,mobile,0.5,random_multibudget,999,0,0,0,0.0,406.0,73080.0,0.0,0.0,1,5,1546.0,278280.0,0.0,0.0,2,10,73080.0,278280.0,0.7373868046571799,0.7373868046571799,,0.5,0.5
logservice1_memory_1625285989,logservice1,memory,logging,0.5,random_multibudget,999,0,0,0,0.0,2536.0,456480.0,0.0,0.0,6,5,9005.0,1620900.0,0.0,0.0,11,10,456480.0,1620900.0,0.7183786785119378,0.7183786785119378,,0.4545454545454546,0.5
mobservice1_qr_expired_1625296713,mobservice1,qr_expired,mobile,0.5,random_multibudget,1,1,1,1,1.0,269.0,48420.0,16.0,384.0,1,5,1440.0,259200.0,80.0,1920.0,2,10,48804.0,261120.0,0.8130974264705882,0.8131944444444444,0.8,0.5,0.5
logservice1_memory_1625298536,logservice1,memory,logging,0.5,random_multibudget,999,0,0,0,0.0,1195.0,215100.0,96.0,2304.0,6,5,8915.0,1604700.0,440.0,10560.0,11,10,217404.0,1615260.0,0.8654061884773968,0.8659562535053281,0.7818181818181819,0.4545454545454546,0.5
mobservice2_qr_expired_1625302666,mobservice2,qr_expired,mobile,0.5,random_multibudget,999,0,0,0,0.0,441.0,79380.0,24.0,576.0,1,5,1334.0,240120.0,80.0,1920.0,2,10,79956.0,242040.0,0.6696579077838374,0.669415292353823,0.7,0.5,0.5
logservice2_memory_1625304365,logservice2,memory,logging,0.5,random_multibudget,5,0,0,1,0.2,1795.0,323100.0,96.0,2304.0,6,5,9212.0,1658160.0,440.0,10560.0,11,10,325404.0,1668720.0,0.8049978426578456,0.8051454624402953,0.7818181818181819,0.4545454545454546,0.5
