dataset,service,fault,instance,seed,budget,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,kept_trace_count,kept_anomalous_trace_count,total_reduction,post_injection_reduction,top5_services
RE2-TT,ts-auth-service,cpu,1,2034,0.5,1.0,1.0,1.0,1.0,6707,3284,5065,1642,0.24481884598181003,0.5,"['ts-auth-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2034,0.75,1.0,1.0,1.0,1.0,6707,3284,5886,2463,0.12240942299090507,0.25,"['ts-auth-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2034,1.0,1.0,1.0,1.0,1.0,6707,3284,6707,3284,0.0,0.0,"['ts-auth-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.05,1.0,1.0,1.0,1.0,6707,3284,3587,164,0.4651856269569107,0.9500609013398295,"['ts-auth-service', 'ts-travel-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.1,1.0,1.0,1.0,1.0,6707,3284,3751,328,0.4407335619502013,0.9001218026796589,"['ts-auth-service', 'ts-basic-service', 'ts-order-other-service', 'ts-train-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.15,1.0,1.0,1.0,1.0,6707,3284,3916,493,0.41613239898613386,0.8498781973203411,"['ts-auth-service', 'ts-basic-service', 'ts-order-other-service', 'ts-ticketinfo-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.2,1.0,1.0,1.0,1.0,6707,3284,4080,657,0.3916803339794245,0.7999390986601705,"['ts-auth-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.25,1.0,1.0,1.0,1.0,6707,3284,4244,821,0.3672282689727151,0.75,"['ts-auth-service', 'ts-basic-service', 'ts-order-other-service', 'ts-train-service', 'ts-ticketinfo-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.35,1.0,1.0,1.0,1.0,6707,3284,4572,1149,0.31832413895929623,0.6501218026796589,"['ts-auth-service', 'ts-basic-service', 'ts-order-other-service', 'ts-ticketinfo-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.5,1.0,1.0,1.0,1.0,6707,3284,5065,1642,0.24481884598181003,0.5,"['ts-auth-service', 'ts-basic-service', 'ts-order-other-service', 'ts-ticketinfo-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2035,0.75,1.0,1.0,1.0,1.0,6707,3284,5886,2463,0.12240942299090507,0.25,"['ts-auth-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,1,2035,1.0,1.0,1.0,1.0,1.0,6707,3284,6707,3284,0.0,0.0,"['ts-auth-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2026,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2026,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-seat-service', 'ts-ticketinfo-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-order-other-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2027,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2027,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-order-other-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-order-other-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-travel-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2028,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2028,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-order-other-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-seat-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-order-other-service']"
RE2-TT,ts-auth-service,cpu,2,2029,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2029,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-order-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2030,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2030,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2031,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2031,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-travel-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-order-other-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2032,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2032,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.05,0.0,1.0,1.0,0.8,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-ticketinfo-service', 'ts-auth-service', 'ts-basic-service', 'ts-travel2-service', 'ts-order-other-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-order-other-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-seat-service', 'ts-travel-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-travel-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-seat-service']"
RE2-TT,ts-auth-service,cpu,2,2033,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-seat-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2033,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.05,1.0,1.0,1.0,1.0,6475,3151,3482,158,0.4622393822393822,0.949857188194224,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel2-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.1,1.0,1.0,1.0,1.0,6475,3151,3639,315,0.437992277992278,0.900031735956839,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.15,1.0,1.0,1.0,1.0,6475,3151,3797,473,0.4135907335907336,0.8498889241510632,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-travel-service', 'ts-route-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.2,1.0,1.0,1.0,1.0,6475,3151,3954,630,0.3893436293436293,0.8000634719136782,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-station-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.25,1.0,1.0,1.0,1.0,6475,3151,4112,788,0.3649420849420849,0.7499206601079023,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.35,1.0,1.0,1.0,1.0,6475,3151,4427,1103,0.3162934362934363,0.6499523960647413,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-train-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.5,1.0,1.0,1.0,1.0,6475,3151,4900,1576,0.2432432432432432,0.4998413202158045,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2034,0.75,1.0,1.0,1.0,1.0,6475,3151,5687,2363,0.12169884169884171,0.25007933989209774,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
RE2-TT,ts-auth-service,cpu,2,2034,1.0,1.0,1.0,1.0,1.0,6475,3151,6475,3151,0.0,0.0,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-travel2-service']"
